CATAID,FILENAMENATIVE,FILENAMEINVERT,TELESCOPE,SURVEY,RA,DEC,PETRORADARCSEC,PETRORADKPC,PETROAPPMAG,PETROABSMAG
184690,G184690-native-424.png,G184690-invert-424.png,VST 2.6m,GAMA-KiDS,177.5046664,-1.5980648,6.62963994,10.4325036877254,18.5699977874756,-19.3358637981187
184692,G184692-native-424.png,G184692-invert-424.png,VST 2.6m,GAMA-KiDS,177.54810606,-1.43765575,7.37402292,14.1676769887614,17.7702178955078,-20.6524903076345
184701,G184701-native-424.png,G184701-invert-424.png,VST 2.6m,GAMA-KiDS,177.42508175,-1.53453186,13.89626766,31.1148769964279,18.5454044342041,-20.2882016882415
184703,G184703-native-424.png,G184703-invert-424.png,VST 2.6m,GAMA-KiDS,177.5131966,-1.61902874,8.06895936,19.3704125483263,19.6075916290283,-19.4180905392618
790349,G790349-native-424.png,G790349-invert-424.png,VST 2.6m,GAMA-KiDS,177.4855594,-1.61465797,9.2986344,14.7130049610274,19.8269882202148,-18.0928375105259
184702,G184702-native-424.png,G184702-invert-424.png,VST 2.6m,GAMA-KiDS,177.50734374,-1.51804167,10.70909136,24.1466396545638,19.6283416748047,-19.2243745853329
184706,G184706-native-424.png,G184706-invert-424.png,VST 2.6m,GAMA-KiDS,177.55564317,-1.58559902,8.29448928,19.8806061166058,19.789514541626,-19.231802479205
790358,G790358-native-424.png,G790358-invert-424.png,VST 2.6m,GAMA-KiDS,177.45272285,-1.45778882,8.26204698,20.1559164566861,19.8092861175537,-19.2613077123497
184709,G184709-native-424.png,G184709-invert-424.png,VST 2.6m,GAMA-KiDS,177.49784479,-1.45582252,6.9538392,10.7876351064605,19.2986297607422,-18.5709864417929
184718,G184718-native-424.png,G184718-invert-424.png,VST 2.6m,GAMA-KiDS,177.64548138,-1.45341773,10.02713184,4.45230704039597,18.1461658477783,-16.7573569430657
184722,G184722-native-424.png,G184722-invert-424.png,VST 2.6m,GAMA-KiDS,177.6141572,-1.43751194,6.94175724,15.703282101893,17.8353309631348,-21.026321085077
184719,G184719-native-424.png,G184719-invert-424.png,VST 2.6m,GAMA-KiDS,177.57860331,-1.54940367,12.81761712,24.8705819987629,17.6991329193115,-20.7496399448017
184720,G184720-native-424.png,G184720-invert-424.png,VST 2.6m,GAMA-KiDS,177.57948158,-1.47876372,7.95462822,18.0544077284058,17.9111480712891,-20.9596075991553
184721,G184721-native-424.png,G184721-invert-424.png,VST 2.6m,GAMA-KiDS,177.57885972,-1.48170161,9.8535096,22.2356228445006,18.4583797454834,-20.3965700525788
184724,G184724-native-424.png,G184724-invert-424.png,VST 2.6m,GAMA-KiDS,177.67382618,-1.45500367,21.19198158,32.6259319757685,15.6432371139526,-22.2070525760538
184727,G184727-native-424.png,G184727-invert-424.png,VST 2.6m,GAMA-KiDS,177.6900516,-1.47611399,8.4103866,20.0240031606873,18.0679759979248,-20.9347509606881
184728,G184728-native-424.png,G184728-invert-424.png,VST 2.6m,GAMA-KiDS,177.70827192,-1.54047159,6.63344352,17.0519795666018,19.0116081237793,-20.2063052674148
184729,G184729-native-424.png,G184729-invert-424.png,VST 2.6m,GAMA-KiDS,177.57933647,-1.585883,10.11260052,24.23070560503,18.9067230224609,-20.1137180727032
184730,G184730-native-424.png,G184730-invert-424.png,VST 2.6m,GAMA-KiDS,177.58846887,-1.54095709,7.07376384,11.1156986940282,19.1396770477295,-18.7625989266821
790392,G790392-native-424.png,G790392-invert-424.png,VST 2.6m,GAMA-KiDS,177.61113523,-1.51855977,11.21742864,25.0179661742918,19.9684562683105,-18.8543866228456
184740,G184740-native-424.png,G184740-invert-424.png,VST 2.6m,GAMA-KiDS,177.64724871,-1.54229683,11.59510176,17.849216139817,19.1461067199707,-18.7039100538028
184743,G184743-native-424.png,G184743-invert-424.png,VST 2.6m,GAMA-KiDS,177.71525972,-1.54759272,11.30155488,28.9624711399719,18.4666347503662,-20.7425391814052
184742,G184742-native-424.png,G184742-invert-424.png,VST 2.6m,GAMA-KiDS,177.67537554,-1.57026844,11.052756,17.0445118447743,19.4242744445801,-18.4302321805569
184748,G184748-native-424.png,G184748-invert-424.png,VST 2.6m,GAMA-KiDS,177.65487771,-1.56037394,6.47414064,15.7437834171017,19.6782531738281,-19.383411877738
184750,G184750-native-424.png,G184750-invert-424.png,VST 2.6m,GAMA-KiDS,177.68945677,-1.44119355,12.84804576,19.8940459630968,19.087760925293,-18.7770914828075
184753,G184753-native-424.png,G184753-invert-424.png,VST 2.6m,GAMA-KiDS,177.70221498,-1.609143,12.12021954,18.9487865908879,19.4277591705322,-18.4615531173546
184754,G184754-native-424.png,G184754-invert-424.png,VST 2.6m,GAMA-KiDS,177.71650078,-1.51756042,10.24013232,24.9814728583705,18.9039688110352,-20.1666094563497
184768,G184768-native-424.png,G184768-invert-424.png,VST 2.6m,GAMA-KiDS,177.83554158,-1.51614559,16.14149856,39.0906812915321,18.2504100799561,-20.7997023094625
184781,G184781-native-424.png,G184781-invert-424.png,VST 2.6m,GAMA-KiDS,177.92144046,-1.58149876,8.0266725,18.9685124146326,17.8548679351807,-21.1271824334534
703883,G703883-native-424.png,G703883-invert-424.png,VST 2.6m,GAMA-KiDS,177.98002939,-1.44124838,5.7792042,11.075359454391,18.332706451416,-20.083291995206
184784,G184784-native-424.png,G184784-invert-424.png,VST 2.6m,GAMA-KiDS,177.98812205,-1.5569467,10.17390528,24.5393909326714,18.2895011901855,-20.7493557965452
790510,G790510-native-424.png,G790510-invert-424.png,VST 2.6m,GAMA-KiDS,177.96590115,-1.52567159,8.31842946,16.7724155492718,19.858118057251,-18.6926231448677
184801,G184801-native-424.png,G184801-invert-424.png,VST 2.6m,GAMA-KiDS,177.99433942,-1.57736974,15.82535394,36.7306606572799,19.5386123657227,-19.3936431043631
184802,G184802-native-424.png,G184802-invert-424.png,VST 2.6m,GAMA-KiDS,178.0048444,-1.46339261,22.8035808,35.1960415117546,18.7266464233398,-19.130059422968
184805,G184805-native-424.png,G184805-invert-424.png,VST 2.6m,GAMA-KiDS,178.04017975,-1.59643638,12.0126006,22.9356226561836,17.4794425964355,-20.926742233215
184808,G184808-native-424.png,G184808-invert-424.png,VST 2.6m,GAMA-KiDS,178.05341562,-1.63980619,11.8492704,24.2158333579761,18.2026443481445,-20.3840928809889
184809,G184809-native-424.png,G184809-invert-424.png,VST 2.6m,GAMA-KiDS,178.0734083,-1.43376601,8.3868939,13.3737930761839,17.4359359741211,-20.5036617580406
184810,G184810-native-424.png,G184810-invert-424.png,VST 2.6m,GAMA-KiDS,178.07153838,-1.43609208,11.67318702,18.645764134968,19.0487594604492,-18.8951658537567
184834,G184834-native-424.png,G184834-invert-424.png,VST 2.6m,GAMA-KiDS,178.22265718,-1.44905061,25.070067,10.507781751987,17.4645118713379,-17.3083772921128
184835,G184835-native-424.png,G184835-invert-424.png,VST 2.6m,GAMA-KiDS,178.27106904,-1.60469862,12.82656672,31.2620913915643,17.7768936157227,-21.2910792297887
184836,G184836-native-424.png,G184836-invert-424.png,VST 2.6m,GAMA-KiDS,178.27169372,-1.56094736,6.27568326,15.3715864391949,18.6391582489014,-20.4426585296049
703893,G703893-native-424.png,G703893-invert-424.png,VST 2.6m,GAMA-KiDS,178.31433434,-1.56202408,5.84945856,14.1052285555837,19.0528831481934,-19.9852576415468
184848,G184848-native-424.png,G184848-invert-424.png,VST 2.6m,GAMA-KiDS,178.17951372,-1.62555269,13.53984984,21.7969276104775,19.353120803833,-18.6107223752858
184859,G184859-native-424.png,G184859-invert-424.png,VST 2.6m,GAMA-KiDS,178.23549556,-1.46435074,6.26114016,15.0151664736981,19.6785526275635,-19.3442809331844
703892,G703892-native-424.png,G703892-invert-424.png,VST 2.6m,GAMA-KiDS,178.30076501,-1.55892259,8.43701166,20.5836066505672,18.973819732666,-20.0968895305091
184860,G184860-native-424.png,G184860-invert-424.png,VST 2.6m,GAMA-KiDS,178.23788717,-1.5661187,9.17423496,22.4370580281744,19.5362949371338,-19.5412597452154
184862,G184862-native-424.png,G184862-invert-424.png,VST 2.6m,GAMA-KiDS,178.25194642,-1.63549742,8.50927968,20.902198349708,19.3422317504883,-19.7475874396578
184870,G184870-native-424.png,G184870-invert-424.png,VST 2.6m,GAMA-KiDS,178.32919192,-1.63835192,11.455488,14.3531671363475,17.7318077087402,-19.6045143148078
184871,G184871-native-424.png,G184871-invert-424.png,VST 2.6m,GAMA-KiDS,178.33444622,-1.60833365,7.0880832,17.5039986621969,18.6494960784912,-20.4552253960581
184872,G184872-native-424.png,G184872-invert-424.png,VST 2.6m,GAMA-KiDS,178.3693452,-1.56829274,8.97107904,13.7726681242294,18.5194263458252,-19.3237584293306
184873,G184873-native-424.png,G184873-invert-424.png,VST 2.6m,GAMA-KiDS,178.38609725,-1.60438418,9.6029208,23.525514115142,17.6269454956055,-21.4553745169065
184877,G184877-native-424.png,G184877-invert-424.png,VST 2.6m,GAMA-KiDS,178.40636855,-1.5835865,6.95204928,17.0365118237036,19.2360534667969,-19.8471175254962
184878,G184878-native-424.png,G184878-invert-424.png,VST 2.6m,GAMA-KiDS,178.41870808,-1.47890619,7.63937856,18.3317834077167,18.4893703460693,-20.5351927244545
184876,G184876-native-424.png,G184876-invert-424.png,VST 2.6m,GAMA-KiDS,178.39428879,-1.47887042,10.08306684,24.0713389988435,17.4912910461426,-21.5189360415589
184881,G184881-native-424.png,G184881-invert-424.png,VST 2.6m,GAMA-KiDS,178.4297681,-1.62932181,8.48399706,20.8159605747154,18.8630809783936,-20.2234937907955
184879,G184879-native-424.png,G184879-invert-424.png,VST 2.6m,GAMA-KiDS,178.42248916,-1.62504429,8.815356,21.7064836511188,18.4752731323242,-20.6213220597789
184880,G184880-native-424.png,G184880-invert-424.png,VST 2.6m,GAMA-KiDS,178.43173711,-1.63059837,6.32893338,9.98363610921,18.7533683776855,-19.1586992956991
184874,G184874-native-424.png,G184874-invert-424.png,VST 2.6m,GAMA-KiDS,178.38955236,-1.57640683,7.70717178,18.9582372673253,18.0644187927246,-21.0292943509575
184875,G184875-native-424.png,G184875-invert-424.png,VST 2.6m,GAMA-KiDS,178.39144824,-1.57930539,16.77334032,41.4790148030861,18.3901348114014,-20.7184648413079
184885,G184885-native-424.png,G184885-invert-424.png,VST 2.6m,GAMA-KiDS,178.35364009,-1.49864291,12.1983048,29.5883548064539,18.0575580596924,-20.9969997610556
184882,G184882-native-424.png,G184882-invert-424.png,VST 2.6m,GAMA-KiDS,178.33926853,-1.44264761,9.88393824,19.6080978362054,18.738618850708,-19.7689171368247
184889,G184889-native-424.png,G184889-invert-424.png,VST 2.6m,GAMA-KiDS,178.41138517,-1.58920448,9.9698544,24.5344053156695,18.997766494751,-20.0971324174069
184886,G184886-native-424.png,G184886-invert-424.png,VST 2.6m,GAMA-KiDS,178.36824908,-1.46765952,7.70202576,18.3394713751066,18.9380226135254,-20.0650042101195
184887,G184887-native-424.png,G184887-invert-424.png,VST 2.6m,GAMA-KiDS,178.36950652,-1.54472934,7.56151704,17.9866755479365,18.9238681793213,-20.0763465571327
184896,G184896-native-424.png,G184896-invert-424.png,VST 2.6m,GAMA-KiDS,178.40551624,-1.50569111,19.2819132,24.0666292713328,18.092098236084,-19.234774033409
790625,G790625-native-424.png,G790625-invert-424.png,VST 2.6m,GAMA-KiDS,178.41513747,-1.53706173,5.40734832,13.2365719426416,20.0677795410156,-19.0123202787577
184901,G184901-native-424.png,G184901-invert-424.png,VST 2.6m,GAMA-KiDS,178.45865997,-1.48217062,7.39773936,13.2824096857304,19.3505992889404,-18.8945606466691
184904,G184904-native-424.png,G184904-invert-424.png,VST 2.6m,GAMA-KiDS,178.32949848,-1.53751885,14.43391488,31.1807997035612,18.862096786499,-19.8739797521075
184900,G184900-native-424.png,G184900-invert-424.png,VST 2.6m,GAMA-KiDS,178.45107938,-1.55277246,18.7225632,33.5079213981391,18.5804328918457,-19.6563620294984
184918,G184918-native-424.png,G184918-invert-424.png,VST 2.6m,GAMA-KiDS,178.38081853,-1.6328296,8.45916192,20.5376679042175,19.3031024932861,-19.7540417771548
184920,G184920-native-424.png,G184920-invert-424.png,VST 2.6m,GAMA-KiDS,178.40030638,-1.59013499,10.37840364,25.3772905748081,19.2003650665283,-19.8766656448566
184921,G184921-native-424.png,G184921-invert-424.png,VST 2.6m,GAMA-KiDS,178.41549899,-1.5199413,16.76774682,40.1836928515452,19.2796516418457,-19.7412501283844
184926,G184926-native-424.png,G184926-invert-424.png,VST 2.6m,GAMA-KiDS,178.48080271,-1.46666555,17.84348874,26.3993231931143,15.8686351776123,-21.8811583504382
184928,G184928-native-424.png,G184928-invert-424.png,VST 2.6m,GAMA-KiDS,178.52272048,-1.51086058,17.14922352,39.358047007452,16.4727191925049,-22.4285506845038
184929,G184929-native-424.png,G184929-invert-424.png,VST 2.6m,GAMA-KiDS,178.55265638,-1.46964601,7.70739552,17.6910635882511,18.9418239593506,-19.9598082415384
184930,G184930-native-424.png,G184930-invert-424.png,VST 2.6m,GAMA-KiDS,178.57334974,-1.45994131,12.67442352,31.2218607093857,17.6650543212891,-21.4327085398418
184931,G184931-native-424.png,G184931-invert-424.png,VST 2.6m,GAMA-KiDS,178.6026971,-1.56174376,11.29976496,25.6478023013656,19.3721160888672,-19.4987493746252
184932,G184932-native-424.png,G184932-invert-424.png,VST 2.6m,GAMA-KiDS,178.61016444,-1.45862842,10.37281014,15.3695989139774,17.2860279083252,-20.4675527353058
184933,G184933-native-424.png,G184933-invert-424.png,VST 2.6m,GAMA-KiDS,178.61598117,-1.58827923,9.7573014,22.2977854388881,18.3700370788574,-20.5194798711655
184948,G184948-native-424.png,G184948-invert-424.png,VST 2.6m,GAMA-KiDS,178.5896504,-1.58149359,13.8439125,31.7468142637155,18.2249393463135,-20.6741285761629
184945,G184945-native-424.png,G184945-invert-424.png,VST 2.6m,GAMA-KiDS,178.56986798,-1.56053006,9.30221424,15.261855463869,18.7303371429443,-19.2820183810358
184958,G184958-native-424.png,G184958-invert-424.png,VST 2.6m,GAMA-KiDS,178.54543452,-1.49616844,7.18831872,16.5040042559639,19.3194160461426,-19.5829488730551
184955,G184955-native-424.png,G184955-invert-424.png,VST 2.6m,GAMA-KiDS,178.48163105,-1.64176689,6.5511072,10.3307569981456,19.5396690368652,-18.3715739589496
184959,G184959-native-424.png,G184959-invert-424.png,VST 2.6m,GAMA-KiDS,178.59189257,-1.53700523,16.28648208,25.6495412414466,18.8394641876221,-19.0684687820036
184961,G184961-native-424.png,G184961-invert-424.png,VST 2.6m,GAMA-KiDS,178.61143438,-1.55921656,6.16090464,14.1149684758382,19.4681262969971,-19.4283723406969
184969,G184969-native-424.png,G184969-invert-424.png,VST 2.6m,GAMA-KiDS,178.58091072,-1.55307359,6.54752736,14.8944843262706,19.6216983795166,-19.255277355038
184975,G184975-native-424.png,G184975-invert-424.png,VST 2.6m,GAMA-KiDS,178.60350487,-1.64089244,9.73537488,23.5820368287364,19.5357913970947,-19.5149584785973
184977,G184977-native-424.png,G184977-invert-424.png,VST 2.6m,GAMA-KiDS,178.62735651,-1.53709893,31.4433009,49.4290951556863,16.0135536193848,-21.8897077904558
184984,G184984-native-424.png,G184984-invert-424.png,VST 2.6m,GAMA-KiDS,178.63674372,-1.60378069,13.02345792,30.5652308071747,17.8096580505371,-21.1532905956437
184991,G184991-native-424.png,G184991-invert-424.png,VST 2.6m,GAMA-KiDS,178.67733302,-1.51314132,10.05398064,24.2647603438217,18.1541328430176,-20.8864044600156
184992,G184992-native-424.png,G184992-invert-424.png,VST 2.6m,GAMA-KiDS,178.68866128,-1.58068876,14.40527616,28.6465889951664,17.7129154205322,-20.8010216089179
184988,G184988-native-424.png,G184988-invert-424.png,VST 2.6m,GAMA-KiDS,178.67187173,-1.47596469,19.63721232,44.6228926269468,16.8361892700195,-22.0378157562594
184989,G184989-native-424.png,G184989-invert-424.png,VST 2.6m,GAMA-KiDS,178.66878158,-1.47459911,15.31097568,34.7498319018346,18.4143676757812,-20.4563026378903
184994,G184994-native-424.png,G184994-invert-424.png,VST 2.6m,GAMA-KiDS,178.72970668,-1.61612824,6.91267104,10.8655620532802,19.5421524047852,-18.3608266773686
184993,G184993-native-424.png,G184993-invert-424.png,VST 2.6m,GAMA-KiDS,178.72832523,-1.62061262,8.58736494,21.977344280832,17.7536029815674,-21.4517721443058
184995,G184995-native-424.png,G184995-invert-424.png,VST 2.6m,GAMA-KiDS,178.73616227,-1.48930681,13.0306176,31.9516067743483,17.7487239837646,-21.3361217509799
184998,G184998-native-424.png,G184998-invert-424.png,VST 2.6m,GAMA-KiDS,178.7454069,-1.51293551,5.65547598,11.6328934001449,18.7080154418945,-19.8960449912661
185011,G185011-native-424.png,G185011-invert-424.png,VST 2.6m,GAMA-KiDS,178.74464944,-1.47560583,8.33565744,20.486574382216,19.0228233337402,-20.0684811535342
185017,G185017-native-424.png,G185017-invert-424.png,VST 2.6m,GAMA-KiDS,178.62915813,-1.62423949,9.78370272,25.3768006585307,19.6717491149902,-19.5716627447409
185019,G185019-native-424.png,G185019-invert-424.png,VST 2.6m,GAMA-KiDS,178.66320528,-1.54564892,10.07008992,19.2345087522844,19.0136528015137,-19.3935896749609
185021,G185021-native-424.png,G185021-invert-424.png,VST 2.6m,GAMA-KiDS,178.74368302,-1.62293431,5.95506384,9.38363437501066,19.6889495849609,-18.2203441517201
185022,G185022-native-424.png,G185022-invert-424.png,VST 2.6m,GAMA-KiDS,178.75435136,-1.55067422,8.14726836,12.077528076357,19.7967987060547,-17.9579414646954
185027,G185027-native-424.png,G185027-invert-424.png,VST 2.6m,GAMA-KiDS,178.65762927,-1.49240418,10.4508954,16.5069380833693,19.5362148284912,-18.3791032876878
185028,G185028-native-424.png,G185028-invert-424.png,VST 2.6m,GAMA-KiDS,178.67148509,-1.50641939,9.8624592,23.7640447804472,19.6399230957031,-19.3961051581409
185029,G185029-native-424.png,G185029-invert-424.png,VST 2.6m,GAMA-KiDS,178.69003826,-1.52323912,7.2223272,17.4176958777851,19.6474151611328,-19.3910405378369
185036,G185036-native-424.png,G185036-invert-424.png,VST 2.6m,GAMA-KiDS,178.74318592,-1.48241424,7.10419248,17.2679866987972,19.569673538208,-19.4907055685182
185039,G185039-native-424.png,G185039-invert-424.png,VST 2.6m,GAMA-KiDS,178.78946235,-1.54458604,10.4173344,15.5053563849211,17.9289112091064,-19.8360348747193
185041,G185041-native-424.png,G185041-invert-424.png,VST 2.6m,GAMA-KiDS,178.91508394,-1.62418271,11.54856384,29.9289871112302,18.6171112060547,-20.6238800609813
185045,G185045-native-424.png,G185045-invert-424.png,VST 2.6m,GAMA-KiDS,178.81725062,-1.5226894,11.01874752,28.0137273587915,17.9970073699951,-21.1896174264759
185047,G185047-native-424.png,G185047-invert-424.png,VST 2.6m,GAMA-KiDS,178.83497365,-1.51725202,6.80348592,10.1603029125552,18.8527507781982,-18.9206127756937
185046,G185046-native-424.png,G185046-invert-424.png,VST 2.6m,GAMA-KiDS,178.83164024,-1.48076223,14.84022672,37.5677091238697,17.0726909637451,-22.1018000915269
185061,G185061-native-424.png,G185061-invert-424.png,VST 2.6m,GAMA-KiDS,178.86422165,-1.44916563,14.67376416,37.2197131381522,17.5305595397949,-21.6495088500861
185067,G185067-native-424.png,G185067-invert-424.png,VST 2.6m,GAMA-KiDS,178.84969863,-1.44295523,11.6255304,24.6606426907886,19.4793682098389,-19.2074620649652
185066,G185066-native-424.png,G185066-invert-424.png,VST 2.6m,GAMA-KiDS,178.84623826,-1.48306874,10.89188694,27.6959737733859,19.420581817627,-19.7665303976361
185077,G185077-native-424.png,G185077-invert-424.png,VST 2.6m,GAMA-KiDS,178.82385383,-1.46430148,13.85375706,20.6153430163264,19.6492233276367,-18.1151299351132
185085,G185085-native-424.png,G185085-invert-424.png,VST 2.6m,GAMA-KiDS,178.97876826,-1.60334071,16.65431064,20.9489785316166,15.373893737793,-21.9720699441817
185088,G185088-native-424.png,G185088-invert-424.png,VST 2.6m,GAMA-KiDS,179.03857839,-1.63308943,9.97343424,16.488553664798,17.3404369354248,-20.6914922215923
185094,G185094-native-424.png,G185094-invert-424.png,VST 2.6m,GAMA-KiDS,178.94762699,-1.55224783,20.9689128,32.5060481467378,16.9690761566162,-20.8987095965884
185097,G185097-native-424.png,G185097-invert-424.png,VST 2.6m,GAMA-KiDS,178.9933246,-1.57812922,14.7847392,38.5784351904233,18.0023937225342,-21.2580468567869
185107,G185107-native-424.png,G185107-invert-424.png,VST 2.6m,GAMA-KiDS,178.95023417,-1.57710403,11.27448234,28.905429545866,19.5943717956543,-19.6160123352314
185109,G185109-native-424.png,G185109-invert-424.png,VST 2.6m,GAMA-KiDS,179.00689353,-1.58544949,12.4309944,32.2937159890905,19.3921585083008,-19.8556990370112
185111,G185111-native-424.png,G185111-invert-424.png,VST 2.6m,GAMA-KiDS,179.03015461,-1.49460491,11.723976,29.2996751104182,19.7710819244385,-19.3671444088801
185116,G185116-native-424.png,G185116-invert-424.png,VST 2.6m,GAMA-KiDS,179.12802686,-1.43839691,6.2557704,15.9778457663146,19.0380249023438,-20.1616242823761
185132,G185132-native-424.png,G185132-invert-424.png,VST 2.6m,GAMA-KiDS,179.1435189,-1.51174301,9.26104608,23.9410530063709,18.9697227478027,-20.2641930224929
185133,G185133-native-424.png,G185133-invert-424.png,VST 2.6m,GAMA-KiDS,179.15235503,-1.47452709,5.4894609,10.2165307900308,19.1123886108398,-19.2266037459356
185138,G185138-native-424.png,G185138-invert-424.png,VST 2.6m,GAMA-KiDS,179.08764197,-1.59069501,14.19764544,35.557314534481,18.5185947418213,-20.6256255471087
185149,G185149-native-424.png,G185149-invert-424.png,VST 2.6m,GAMA-KiDS,179.16336376,-1.45824011,7.30466352,19.0102738807513,19.7624835968018,-19.490460843313
185156,G185156-native-424.png,G185156-invert-424.png,VST 2.6m,GAMA-KiDS,179.304143,-1.53067381,7.5266136,3.08913377720977,19.7562770843506,-14.9691434257378
185157,G185157-native-424.png,G185157-invert-424.png,VST 2.6m,GAMA-KiDS,179.32452639,-1.55982971,13.24675044,22.1886757846784,17.0268096923828,-21.0387247092639
185158,G185158-native-424.png,G185158-invert-424.png,VST 2.6m,GAMA-KiDS,179.36288142,-1.59526198,27.31596912,34.5722732479954,17.4825305938721,-19.8785969757236
185179,G185179-native-424.png,G185179-invert-424.png,VST 2.6m,GAMA-KiDS,179.30225373,-1.46753327,11.32281018,8.4907812134919,19.7674007415771,-16.3408502156454
185190,G185190-native-424.png,G185190-invert-424.png,VST 2.6m,GAMA-KiDS,179.49464921,-1.55768041,24.22119744,10.7494576629478,16.7335014343262,-18.168886177347
185196,G185196-native-424.png,G185196-invert-424.png,VST 2.6m,GAMA-KiDS,179.47542719,-1.6357183,5.6024496,12.7605789401205,19.7002563476562,-19.1801586050077
185193,G185193-native-424.png,G185193-invert-424.png,VST 2.6m,GAMA-KiDS,179.40163095,-1.52585959,5.59171008,14.4976624894928,19.4822521209717,-19.759978898525
185197,G185197-native-424.png,G185197-invert-424.png,VST 2.6m,GAMA-KiDS,179.49822665,-1.46896371,6.34459518,16.4079486116092,18.8414840698242,-20.3935256868413
185203,G185203-native-424.png,G185203-invert-424.png,VST 2.6m,GAMA-KiDS,179.42333025,-1.47893627,10.26474372,26.4545341388367,18.8299427032471,-20.3952658272658
185206,G185206-native-424.png,G185206-invert-424.png,VST 2.6m,GAMA-KiDS,179.37682845,-1.60941421,9.88393824,17.512618009341,19.0562705993652,-19.1544186432577
185218,G185218-native-424.png,G185218-invert-424.png,VST 2.6m,GAMA-KiDS,179.50810469,-1.44038443,10.65427506,27.6093045599609,19.5571537017822,-19.6836248842421
185221,G185221-native-424.png,G185221-invert-424.png,VST 2.6m,GAMA-KiDS,179.60052798,-1.59370403,10.8032859,26.9103498387561,18.9574890136719,-20.1715117558484
185222,G185222-native-424.png,G185222-invert-424.png,VST 2.6m,GAMA-KiDS,179.55179318,-1.44238722,7.97051376,14.3822795595402,18.3282051086426,-19.9299325569161
185226,G185226-native-424.png,G185226-invert-424.png,VST 2.6m,GAMA-KiDS,179.59527536,-1.5153917,16.34912928,20.8742238349712,17.8354949951172,-19.547218612057
185233,G185233-native-424.png,G185233-invert-424.png,VST 2.6m,GAMA-KiDS,179.58631913,-1.59319387,15.61347216,40.5333345490145,18.0599575042725,-21.1859387224833
185224,G185224-native-424.png,G185224-invert-424.png,VST 2.6m,GAMA-KiDS,179.58978973,-1.45842632,18.77379966,29.2940324852997,16.0300445556641,-21.8543319469443
185225,G185225-native-424.png,G185225-invert-424.png,VST 2.6m,GAMA-KiDS,179.59615929,-1.51881037,8.62025472,11.012252367465,18.592752456665,-18.791325719892
185239,G185239-native-424.png,G185239-invert-424.png,VST 2.6m,GAMA-KiDS,179.51998922,-1.47622397,9.94837536,25.7626289350097,18.9293556213379,-20.3095008338161
185241,G185241-native-424.png,G185241-invert-424.png,VST 2.6m,GAMA-KiDS,179.56499528,-1.47464138,9.59039136,4.26596889088033,19.7937774658203,-15.113780994098
185242,G185242-native-424.png,G185242-invert-424.png,VST 2.6m,GAMA-KiDS,179.57909976,-1.57364806,15.54746886,19.916740928459,18.9144840240479,-18.4764229232817
185243,G185243-native-424.png,G185243-invert-424.png,VST 2.6m,GAMA-KiDS,179.60076418,-1.61873575,7.6340088,19.019259961834,19.3310298919678,-19.7984725026778
185245,G185245-native-424.png,G185245-invert-424.png,VST 2.6m,GAMA-KiDS,179.6563209,-1.44040488,19.27385856,29.7030167268662,17.7216186523438,-20.1312416664168
185252,G185252-native-424.png,G185252-invert-424.png,VST 2.6m,GAMA-KiDS,179.54588778,-1.64745427,32.0977404,15.1006301523066,17.9081726074219,-17.1266243164951
703813,G703813-native-424.png,G703813-invert-424.png,VST 2.6m,GAMA-KiDS,179.57398717,-1.44067206,5.8261896,14.512674954166,19.7799224853516,-19.349074273441
185265,G185265-native-424.png,G185265-invert-424.png,VST 2.6m,GAMA-KiDS,179.69263036,-1.4658493,29.19807,13.5366836546418,15.8210964202881,-19.1804082094276
185266,G185266-native-424.png,G185266-invert-424.png,VST 2.6m,GAMA-KiDS,179.69169324,-1.46184363,108.7790319,15.3176574047813,14.4257707595825,-17.9191901125317
185268,G185268-native-424.png,G185268-invert-424.png,VST 2.6m,GAMA-KiDS,179.70504839,-1.52722491,9.01403712,23.5687373033304,19.4562759399414,-19.8099807092165
185269,G185269-native-424.png,G185269-invert-424.png,VST 2.6m,GAMA-KiDS,179.70964672,-1.51883643,7.741404,20.0879446032014,19.4779434204102,-19.766661665975
185273,G185273-native-424.png,G185273-invert-424.png,VST 2.6m,GAMA-KiDS,179.70440835,-1.53368823,8.41351896,21.791510171584,18.4457969665527,-20.7935285168154
185274,G185274-native-424.png,G185274-invert-424.png,VST 2.6m,GAMA-KiDS,179.70687207,-1.53644702,8.23542192,21.2749161965791,18.8381214141846,-20.3938235453866
185275,G185275-native-424.png,G185275-invert-424.png,VST 2.6m,GAMA-KiDS,179.70862694,-1.52955351,7.52974596,19.4838011590596,18.1350688934326,-21.1015313062439
185271,G185271-native-424.png,G185271-invert-424.png,VST 2.6m,GAMA-KiDS,179.68116491,-1.48316132,6.8676993,17.6823945004661,18.5861644744873,-20.6362841122847
185272,G185272-native-424.png,G185272-invert-424.png,VST 2.6m,GAMA-KiDS,179.69440668,-1.64996978,8.37503568,18.3325425630141,17.506814956665,-21.2650807583138
185276,G185276-native-424.png,G185276-invert-424.png,VST 2.6m,GAMA-KiDS,179.7470097,-1.64078138,6.20363898,12.2904978455153,18.1253986358643,-20.3785738760675
185277,G185277-native-424.png,G185277-invert-424.png,VST 2.6m,GAMA-KiDS,179.7474738,-1.64261769,9.60471072,24.7139760124627,18.6551856994629,-20.5654886899499
